name,mz,rt,plasma_01,plasma_02,plasma_03,plasma_04,plasma_05,plasma_06
M105T70,105.0443067,69.8684,5148715.959,5080109.006,4995972.948,5413356.765,5161690.911,4887911.9
M106T643,106.0046955,642.815,3606154.621,7075758.747,5443811.199,4742261.898,5903857.747,5574234.604
M106T238,106.0424597,237.546,298476.3972,192944.3272,311030.2557,149171.7048,280075.1123,214504.3583
M106T335,106.0661746,334.974,85664.75357,251704.3191,229543.2953,180337.4879,166094.2371,219080.553
M107T35,106.7840127,35.4242,981090.0504,999278.2615,1059420.116,1019737.8,1020357.131,835001.5388
M107T208,107.0376299,208.385,497633.7089,567198.7408,611031.611,573049.9853,553843.6662,647157.5183
M107T246,107.0502314,245.823,3707463.311,3691250.244,3644064.789,3408934.145,4288693.442,3733425.09
M107T272,107.0502397,271.935,3477008.467,3381103.009,3255585.612,3595608.597,3384035.803,3343994.575
M107T324,107.0500456,323.661,158651178.4,154784432,159983859.5,164714327.8,160937672.9,160124372.1
M108T269,108.0216652,268.641,276747.0842,222200.5555,448724.6148,305501.1004,467893.632,264883.954
M108T324,108.0534291,323.661,12218759.72,10181047.37,12275473.27,12574697.77,13001067.51,12345209.36
M108T272,108.053538,271.933,102088.6057,201956.3885,226055.5704,107750.7391,155947.0848,179286.7507
M109T40,108.901935,39.687,5221873.266,7587102.567,4709672.43,5652287.402,6039229.622,7977094.516
M109T643,109.0043764,643.4785,3244917.683,2379128.548,2336629.188,2965484.179,3237353.879,3074221.201
M109T248,109.029418,247.688,8205126.424,9337088.906,10161978.7,7738919.804,8005822.092,8720632.52
M109T315,109.0294933,315.3845,1738347.672,1482105.047,1624305.099,1528010.803,1894799.947,1780492.925
M110T643,109.9996073,643.0865,6300227.344,5563450.624,4567980.331,7867278.469,4899796.379,6834363.361
M110T79,110.0247599,79.2075,1197787.877,1186681.49,1082064.722,1328108.983,1159088.658,1165954.073
M110T642,110.03601,642.067,999488.1137,920011.7035,545120.3415,2155943.301,672373.5092,4975652.073
M111T40,110.8990087,40.1633,3981366.878,2887787.756,3257238.736,3357245.681,3741571.514,3314618.722
M111T640,110.9757611,640.196,33781835.97,16850975.78,15222996.3,20698937.89,27511419.87,28625062.73
M111T565,110.9757605,564.679,17908495.76,11682878.18,12132242.93,33473575.28,53015787.75,22622834.76
M111T584,110.9757312,583.823,13063003.46,17047416.49,14124886.69,12782441.77,12050135.2,21227121.29
M111T547,110.9757612,547.008,23414882.96,12909334.82,10391783.41,10958244.36,11548761.37,14823783.58
M111T58_1,111.0087465,58.18025,4417678.803,2139818.997,6062702.724,5904798.549,4085406.716,6607026.048
M111T80,111.0199753,79.5398,3533262.966,1884837.339,1876376.578,1696232.457,1767990.384,1871501.538
M111T58_2,111.0199722,57.9112,962258.1385,2573427.892,549751.3132,3014157.265,3136892.645,874513.0941
M111T293,111.0815489,292.524,1115358.993,1028214.304,1121711.427,1106180.077,1158239.738,2111201.619
M112T311_1,111.553896,311.082,634851.3024,613132.093,662750.7511,615641.6764,626240.5607,729599.5032
M112T310,111.6096412,310.439,750993.2392,697454.5805,665345.1046,692478.9636,690290.692,708653.5813
M112T311_2,111.6652943,310.7695,375298.0744,315251.057,362569.9523,381938.7962,281262.1703,422958.8348
M112T66,112.0151947,65.90065,897758.63,666813.2541,707778.1906,654060.0663,1153549.814,1218393.606
M112T93,112.0404112,92.5386,1131925.699,1059226.41,1047132.414,1251837.523,908420.2475,982846.2213
M112T714,112.0516512,714.004,5737766.82,5624696.451,20584705.85,13679897.36,13658892.4,15503964.04
M112T657,112.0516689,657.379,79446672.27,96835360.97,94707305.94,72865490.05,91273587.63,32024220.16
M112T447,112.0778285,447.425,371256.372,317897.8431,315882.7466,350695.925,3604189.576,3717569.899
M113T641,112.9715734,641.4945,4334441.673,3819642.245,453591.4291,725929.6353,553811.369,665509.375
M113T643,112.9856572,643.15,6798456.887,6189085.098,5926881.456,7558648.149,5528347.927,6170456.237
M113T315,112.9856278,314.7135,13651327.19,13369425.41,15670255.56,13827159.93,13018802.44,13874933.46
M113T59,112.9880027,59.05725,1710687.767,1160508.266,1558400.254,1109247.612,1443549.329,987027.9272
M113T66,112.999257,66.24965,1470414.706,1030919.051,939443.9486,3040437.383,1249884.864,2044759.683
M113T316,113.0244482,316.0485,3620659.318,3497561.917,3647274,3641039.501,3849627.284,3178060.493
M113T329,113.024417,328.9535,2973584.285,3467398.565,3310050.175,3565091.487,3390323.504,3191216.692
M113T41,113.0244254,40.68415,16292005.32,15248102.16,13935687.5,16314700.06,15076423.85,15373341.52
M113T26,113.0550095,26.34255,1254394.179,1152544.795,1239952.506,1254668.51,944915.0531,1012686.562
M113T377,113.0971765,377.2265,1045506.297,959919.2589,855082.4176,1049756.658,1034809.616,1031183.849
M113T325,113.0971656,325.3045,6216395.733,4591047.245,5302482.752,5261055.051,4394796.875,5548562.429
M114T645,113.9262322,645.12,5508860.891,11935098.26,5434824.094,6129551.197,5096480.659,7158869.02
M114T647,113.9934279,646.78,659500.6252,440861.4666,467664.7806,786883.0286,582963.5168,599082.3997
M114T89,114.0196249,89.32725,1218761.078,1641883.351,1319720.775,1120589.763,3032740.756,1160748.508
M114T42,114.0560446,42.0445,7936239.863,6822030.348,7825008.775,8415702.435,7461015.183,7523690.628
M114T56,114.0560414,55.924,1861498.959,2088674.651,1480742.465,1767159.647,1741853.963,1859471.22
M115T288,114.934079,287.8385,2422282.913,2765679.385,5064599.833,2290458.255,2431864.289,3803311.103
M115T63,114.9340398,63.3573,1924859.276,2449321.867,1921337.386,1933984.622,1952268.166,2873576.833
M115T318,114.9340915,318.344,5248634.658,5811196.599,2715569.321,4962880.493,5264684.87,5241474.315
M115T641,115.0036502,641.438,1155362.594,788979.3528,908288.3107,699928.0542,765717.8318,844337.4104
M115T59,115.0036837,59.2728,2615798.111,2361998.033,2399367.061,2016427.111,1725194.951,2738768.126
M115T103,115.0400314,103.387,207257983.2,200520985.8,193510400.8,180322758.8,190195504.8,191487593.9
M115T82,115.0400723,81.5854,20052587.1,152494.5961,20683139.61,19434985.43,21214551.28,20299114.17
M115T122,115.0400775,121.8315,470517.7448,105929324.3,107272961.7,121096731.4,103920618.7,111206636.7
M115T644,115.0764582,644.053,9358678.266,10437068.28,6712264.897,9081336.718,7934144.048,15634576.79
M115T363,115.0764582,362.693,25748588.59,26567808.28,24977246.6,37330490.88,27275543.35,26405662.48
M115T685,115.0764831,685.101,4487356.407,5700416.337,6993228.841,4497534.436,3465959.105,9212904.989
M115T665,115.0765099,665.224,4198857.139,4000356.584,4623190.678,4267163.308,5783130.911,4642555.649
M115T698,115.0764657,698.297,4327056.236,2971866.042,4891049.755,4579756.096,4304412.769,4269755.823
M115T716,115.0764858,715.7025,2755547.24,1719123.409,3947161.877,3615165.854,2907517.219,2872516.952
M116T36,115.8955363,35.79255,398849.2574,577024.7319,593264.6281,561156.8589,389638.6547,535171.3202
M116T402,115.9207093,401.7035,97821699.83,43585713.51,44044944.98,88416928.23,23465286.26,41619045.19
M116T588,115.9206895,588.252,54877386.84,169771118.8,30140686.24,50373245.22,48913525.58,31700028.99
M116T519,115.9207008,519.376,97290608.03,159586402.3,37338852.73,40763752.28,76751415.41,48259427.91
M116T570,115.9206859,569.84,56923105,45657187.37,88271994.72,44738428.27,57538783.44,45798854.03
M116T375,115.9207187,375.2485,40103173.39,39950463.57,54858452.41,32575826.28,34776119.3,6569008.768
M116T645,115.9207073,645.421,113524769.5,148515198.4,107512782.5,113555668.6,200591442.9,138571017.6
M116T534,115.9207091,533.698,43528182.17,44150272.76,61090306.96,27811669.54,43221916.47,68003245.14
M116T341,115.9207026,340.857,36248446.68,169812614.1,71561590.65,18992578.82,27280385.41,30664796.39
M116T318,115.9207155,317.713,5406533.09,26576107.89,26033177.59,32087423.9,30880240.46,41077554.4
M116T621,115.9206971,621.344,51664109.54,66106279.27,95555580.49,36815556.36,54211403.52,57875360.06
M116T436,115.9207111,436.15,102176318.1,153281439,73782289.19,73161700.35,113710441,88578140.6
M116T474,115.9207006,473.81,287014286.6,230357250.3,54172695.06,54408024.38,61886368.62,27923820.78
M116T548,115.9207075,548.189,145306037.6,46245727.92,17947683.34,59857975.99,45455080.73,57736532.47
M116T605,115.9206898,604.933,63304696.15,67835194.01,53367862.83,67898341.56,47153627.66,79941443.64
M116T287,115.9207114,287.237,29073450.18,107458178.3,71263462.79,17701025.26,17886102.97,63183798.87
M116T450,115.9206994,450.0175,93425477.88,99221598.18,90342712.28,79253916.97,90998157.66,198784483.7
M116T497,115.920707,497.114,71789807.95,56553939.5,68279707.47,54767590.03,125562680.7,55318357.39
M116T362,115.9207262,361.661,43372843.08,38810971.58,32809178.72,28101332.27,36636976.12,32973890.76
M116T263,115.9207025,262.608,3139370.188,9475896.194,3103099.45,9260528.781,10022245.01,9515241.374
M116T45,116.0353211,44.9603,4081308.799,4315515.828,2763304.913,2176062.309,3531603.116,3850196.992
M116T63,116.0352976,62.5561,1071535.728,1214745.223,842263.6816,1233642.778,862141.3286,1459115.606
M116T103,116.0434132,103.118,10979553.04,10277080.59,10307360.87,10390891.17,10475135.45,17941179.42
M116T122,116.0434182,121.862,5853368.542,5901799.116,6426064.713,6169688.636,6650792.385,6082787.681
M116T205,116.0505315,205.0705,33970974.82,31959880.31,32636119.95,31005194.57,34363599.52,33959769.44
M116T344,116.0505502,344.1775,2313247.676,2352069.121,2409959.952,2335758.987,2320966.304,2225950.041
M116T44,116.0716949,43.97585,14446227.09,18543537.98,14166001.13,16824618.95,17899316.44,14205145.8
M116T56,116.0717085,56.0188,8527773.944,8210092.105,8593592.02,8724262.688,8119026.165,8627518.53
M116T363,116.0797933,362.706,1756895.741,1590861.506,1519172.05,1436076.099,1760370.991,1581005.99
M117T505,116.6320763,505.115,318702.0548,0,231168.7695,174886.2157,302540.0458,240733.4045
M117T644_1,116.9285468,643.7815,143566403.7,128414970.2,69812019.49,89022487.87,71180241.97,77385848.05
M117T498,116.9285229,497.772,97366105.45,55261917.47,84821940.99,90206323.87,112285566.9,92842027.06
M117T550,116.9285266,549.774,54787920.32,35620419.86,31163237.27,36024016.89,32268765.51,37135911.28
M117T64_1,116.9285374,64.0178,455201.6844,42630968.96,49164023.72,44321204.11,46678633.39,108189255.4
M117T709,116.9398054,708.7715,5574970.93,33057701.46,4584884.699,32664163.64,4195533.286,7036465.278
M117T688,116.9398177,687.678,4315976.989,168633.2026,8357531.794,45024230.55,4272773.959,5240611.851
M117T710,116.9724927,710.061,7544097.593,7277309.352,11483192.93,7539690.671,14855700.33,19240132.95
M117T690,116.9724703,689.8465,9335598.937,19073374.87,25933600.61,36255954.45,15417349.04,17597424.67
M117T39,116.972465,39.3267,225954467.7,222272227.1,220537978.3,224733698.7,218122289.3,216485283.8
M117T659,116.9725089,659.29,38225683.32,80477314.11,42274527.34,40138782.33,35880021.93,42424973.17
M117T645,116.9724802,645.429,22208045.46,21611277.64,19879598.03,21465759.89,20477849.59,19729443.69
M117T644_2,116.9876368,644.462,780441.7245,18723521.75,512143.8102,1197824.594,16917604.13,851754.7228
M117T64_2,117.0193234,64.2716,26973071.94,45150726.37,28150114.41,26522337.76,44643085.35,27630046.49
M117T79,117.0193296,79.35025,7385197.172,23186342.25,8179582.365,7588330.071,23361956.24,8481763.658
M117T122,117.0442452,121.9625,564397.3665,613700.5073,16560355.9,16298713.75,600099.2172,725359.5595
M117T105,117.0443105,104.7585,787426.9903,805756.9192,817082.4711,18771747.72,681379.107,17525139.4
M117T129,117.0556396,128.837,190410785.7,188310148.8,278809792.3,213608113.8,208631086.5,204210440.5
M117T173,117.0556959,172.7875,115615943.2,72359247.37,74955672.84,117960488.5,74255162.3,80413808.53
M117T95,117.0557003,94.59705,32956484.16,31371602.23,32066124.66,33325470.12,30774539.49,32634501.02
M117T205,117.053799,205.0615,2087947.728,1943380.404,2015336.847,1998980.288,2432832.194,2111467.744
M117T160,117.0557093,160.127,30833308.83,32921769.71,32152345.92,30027286.43,32006515.25,32096205.19
M117T109,117.0557381,109.485,21666787.92,23845871.91,21401774.54,22611191.71,86530.54895,21728267.81
M117T342,117.0709603,341.548,4194465.36,4182294.986,4543224.259,4416868.983,4443172.978,3839249.407
M118T644,117.9191218,644.08,10633365.26,3797484.12,4471861.619,10211772.66,5207016.966,3681871.726
M118T64_1,117.9287009,64.21505,12453568.58,14226889.95,11680953.07,11719075.81,5403384.428,11030798.56
M118T206,117.928664,205.753,8302849.963,7599489.292,10120262.86,7060488.644,8358123.794,7554501.949
M118T645,117.9363404,644.765,10713316.93,3659666.341,2170307.639,11636344.88,2683277.526,1645082.259
M118T39,117.9758368,39.3267,4737387.98,5025409.524,4622992.171,5039535.907,4422554.152,4046432.868
M118T661,117.9758912,661.291,607004.6206,508770.0918,496801.7974,588765.8663,648453.3757,503423.4096
M118T64_2,118.0226633,63.75485,1504576.907,1728092.293,964140.8662,1643264.864,1118595.196,1131098.936
M118T285,118.0298598,284.517,466377.4715,203328.7453,423917.9818,335125.3628,380939.4772,204990.0264
M118T41,118.0509683,41.33515,10096062.74,9399798.188,10174588.24,10669545.36,10340078.14,10864611.82
M118T128,118.0590688,128.221,17033745.82,15328775.46,15847817.6,11155824.95,17017535.53,10439429.29
M118T172,118.0590764,172.128,6240666.946,4087433.077,4225159.206,6306415.014,4367150.042,4307054.709
M118T99,118.0661888,98.5543,1352216.108,1083707.563,1216464.2,1816588.233,1287005.886,1143460.54
M118T342,118.0743215,341.548,319497.5766,341655.5748,351566.6273,427119.3611,392410.3845,370568.7195
M119T430,118.9268864,430.166,1659977.35,2302900.649,1592722.409,1748298.877,1675980.18,1629291.279
M119T402,118.9268716,401.768,1751838.472,4318790.184,1864507.012,2505974.202,2539300.022,2561075.756
M119T647,118.9225884,647.4255,2590089.772,264499.1619,812315.9452,189610.9915,1254602.234,861689.381
M119T93,118.9420673,92.65605,448293.5009,433493.7297,461343.1211,268808.7989,306254.5471,480662.6123
M119T714,118.9695308,714.4225,4606906.226,2479427.316,2417075.387,2366383.795,3565408.431,2036875.634
M119T699,118.9695284,699.2445,3568841.643,2994856.683,2307495.684,2828907.044,2852981.499,3097720.912
M119T684,118.9695297,683.984,4083877.306,4335386.277,5974542.839,3946116.049,4674211.079,3285109.997
M119T645,118.9695267,645.426,7112966.326,7348621.723,6809742.053,6951093.819,7052293.455,7178889.891
M119T660,118.9695577,659.9265,11949690.92,12838543.81,12421140.29,14109710.58,13818220.52,13867549.36
M119T39,118.9695024,39.3267,77889958.1,77284104.08,74580142.64,79198273.04,73154154.63,74750801.86
M119T643,118.9925889,643.1485,6269596.847,1328983.587,5582365.675,847321.909,503738.9854,820242.4412
M119T42,119.0349657,41.9688,10170387.46,10394199.08,14023244.68,15243054.67,15150481.68,15042789.68
M119T61,119.0349429,61.2633,3419800.137,3461596.053,2826672.224,2917571.308,3353219.757,3158384.503
M119T292,119.0502239,291.8535,1639194.179,1485833.198,1526250.999,1560113.352,1510988.579,1644338.889
M119T357,119.0500994,357.3915,7946695.017,8682329.541,7878318.579,7650120.881,7798692.176,8596567.474
M119T67,119.0502318,66.89825,1450870.864,1564599.343,1335333.556,1189905.179,1575692.668,1236701.377
M119T279,119.0502296,279.207,1073031.217,1049481.122,860458.6535,983793.1321,1063832.137,938784.1547
M119T449,119.0501776,449.368,446295.4552,614159.8967,613570.4276,361015.5383,453017.4804,702145.5063
M119T128,119.059952,128.489,1707827.174,1154442.939,1142436.844,1730045.301,1257347.365,1057659.178
M119T427,119.0865296,426.9095,508809.1011,432120.785,446857.392,452667.5299,359110.2441,489435.8061
M119T342,119.0866321,341.538,224333.4505,241810.9469,236451.4298,298536.8805,423131.6364,271142.6329
M120T477,119.946967,477.051,2568488.342,4140567.813,2123198.45,4065646.542,3635692.683,3909851.026
M120T661,119.9470267,661.36,9631358.634,10689611.35,9236887.739,9674122.724,9118657.671,10662555.48
M120T443,119.9469811,443.433,5874448.381,4792814.141,4992843.291,4717560.123,4648610.319,4729171.841
M120T644,119.946996,644.1065,4244386.318,4200527.603,3848529.086,4249185.356,3908576.461,4485310.858
M120T41,119.9469765,41.01925,2095307.555,991611.6381,1055820.629,975272.6644,2011767.566,1343658.747
M120T39,119.9728953,39.3095,1248381.113,1538914.889,1699906.217,1284645.242,742315.5158,999493.9022
M120T286,120.0454832,286.484,1557505.175,2071242.811,2085746.138,1360829.158,1545073.487,1972668.691
M120T156,120.045464,156.4165,1927923.705,1938000.438,1798646.99,2624612.614,1868942.807,1151392.515
M120T357,120.0535913,356.7805,492833.88,632329.7989,541783.3769,433735.4518,548839.8974,644259.8293
M121T320,121.0294946,320.336,200808598,277291137.3,200246652.7,204872654.5,209908323.2,214789646.8
M121T255,121.0295049,254.7735,10954625.83,12119585.73,12229097.4,22693856.27,11895839.89,12070801.33
M121T646,121.0295264,645.744,26261764.28,27202828.55,26052182.15,17464624.75,32014176.19,27502374.4
M121T691,121.0295145,690.663,7230813.745,8158396.577,7142161.207,5356451.725,11559651.19,8208872.932
M121T376,121.0658734,375.899,625881.3393,1074533.615,719326.0678,800712.2457,697866.5938,667292.027
M121T292,121.0659031,291.857,3425967.768,3007973.54,3287419.317,3390618.506,3323110.616,3018292.279
M121T362,121.0658573,362.034,522520.6451,526919.1658,735265.5758,511065.4991,549413.6054,520723.2168
M121T412,121.1022746,412.2785,11622815.59,12032272.04,11967460.57,11838953.47,10915928.72,12750679.73
M122T661,121.9440994,661.318,3016517.72,2968119.174,3319868.887,3015729.677,4770962.594,3393858.387
M122T644_1,121.9441041,644.106,1178097.574,1427578.196,1264837.857,1327871.367,1165087.344,1279179.621
M122T490,121.9654012,490.414,369438.2103,363735.1985,360319.5644,198617.1411,276431.0051,204210.03
M122T642,121.9996492,642.126,1054679.537,1364185.188,1006446.839,1184159.286,1268272.028,927616.7586
M122T47,121.9995788,46.6654,1307658.384,1360273.228,1027188.125,975590.0253,532267.9368,1115697.815
M122T320,122.0328716,320.384,15067943.94,21208301.22,24305143.48,15154612.19,15713710.47,17085897.85
M122T221,122.0359553,221.023,300735.2884,352786.8443,279968.0668,448947.9287,378867.0615,328858.7319
M122T254,122.0351146,253.682,850496.0697,1128843.947,283125.9743,872731.0605,135098.7941,175313.6862
M122T644_2,122.0328907,643.51,778012.757,1141399.891,438919.0322,948103.0797,1089486.689,1093467.315
