name,mz,rt,W03.01,W03.02,W03.03,W03.04,W03.05,W03.06,W03.07,W03.08,W03.09,W03.10,W30.01,W30.02,W30.03,W30.04,W30.05,W30.06,W30.07,W30.08,W30.09,W30.10
M57T646,56.99609637,645.77,2163.373478,2177.678112,2959.942217,2368.015481,1088.716364,2536.88476,2590.45982,2001.229889,2112.246615,2289.311938,1306.02735,1831.807561,2765.381512,1198.687412,1688.693034,814.006,1315.777263,2658.85405,1678.49,1634.558947
M58T39,57.97530336,39.326,25420.71714,701189.3543,28271.16048,15799.82488,23663.27283,27265.87454,16320.97217,11989.62857,11870.92583,29441.3303,42051.27404,57310.96005,1345343.015,68427.58743,49474.89022,41480.35714,41812.3647,12162.78,54581.1735,49505.62222
M59T1014,58.83394361,1014.36,793.6542969,569.376,737.478,952.014209,658.92,624.96,801.8428571,538.875,881.4496582,576.288,658.3,843.9105469,1009.36,754.8316667,530.512,825.792,902.52,812,579.644,575.712
M59T1081,58.83303417,1081.46,818.493457,693.4416667,904.6445801,912.5542969,731.4285714,840.18,731.2133333,505.344,983.2160156,618.28,532.8,938.9021484,954.4668945,727.1169434,628.2783333,825.0520752,595.972,792.0516667,795.3718506,872.9641317
M59T1327,58.83391316,1326.555,559.276,356.058,498.7533333,571.494,791.995,421.5333862,355.796,377.28,407.88,481.536,369.158,371.976,312.042,385.402,357.7587891,320.9891357,317.87,278.506,410.8,312.042
M59T1194,58.83418441,1193.51,879.1658203,641.3933333,894.7237305,942.2711182,802.5685714,853.5002441,803.9332031,898.7529053,769.6289063,662.4566667,882.4996582,743.8933333,875.5319824,567.872,477.396,661.7033333,814.7084961,780.7276855,516,606.8
M59T1118,58.83299171,1117.99,545.748,884.4714286,658.01,616.616,720.65,664.68,610.74,681.1055603,783.5904053,683.82,928.2334961,744.3924866,766.65,727.771637,794.9052734,625.6938477,683.82,1269.413333,842.2807617,726.16
M59T1255,58.83330675,1255.185,662.9600525,531.822,862.68,764.725,667.9182434,716.1142857,642.6116943,570.4764404,498.474,795.3942857,905.9485714,847.658,665.4766667,714.7783333,503.622,507.5214286,684.9142857,500.7,565.4942857,731.6171875
M59T1169,58.83399525,1168.815,522.394,751.2,580.2,717.44,866.6430176,898.4675781,589.76,893.9759766,2369.977143,906.5828571,686.748,1555.282857,815.7,785.0379639,973.1822222,605.834,644.166,834.6660645,846.9985107,936.8111328
M59T1295,58.83379974,1295.155,366.8933919,481.0180664,593.1658936,548.8457143,297.9012451,523.0944824,429.942,474.88,299.728,430.2375,357.858,404.9645996,455.094,479.553772,570.8266667,308.56,366.014,453.7792155,427.5214844,544.0054321
M59T970,58.83376907,969.719,1307.295,955.9063517,1214.016235,1064.577026,1411.4888,1340.550308,646.6288,1107.987488,647.3376,663.936,957.8301429,670.6467692,927.0288,584.4032,1366.12,1067.770538,1251.067464,1143.071429,683.1321429,1424.366699
M59T525,58.83300045,524.793,1210.841064,1119.6,926.3381348,1647.996,1219.044571,1046.265,928.5681152,1016.728861,1380.092,927.8368,1254.788086,1398.010274,1117.337585,1182.3514,1009.53479,1595.048,1029.651693,1015.30332,884.6758118,1730.784
M59T1296,59.01389677,1295.79,143863.506,167638.1422,96409.974,132317.3333,95498.738,114608.3206,124067.4903,127667.34,130685.176,231461.2769,145824.0374,169358.55,133258.2385,97939.792,124163.068,101229.7041,146903.2143,130291.4075,139922.1694,75790.19971
M59T1359,59.01393597,1358.84,224951.0575,90473.25,267846.792,89896.224,118615.9143,216604.7943,197385.0118,216573.6898,236089.1353,86842.084,220917.1368,218913.0991,248191.4347,212028.9217,197487.5428,195530.2409,225734.6506,226709.55,216584.9179,221953.7769
M60T1365_1,59.96711857,1364.54,909.9426087,7491.113342,260.952,556.2114286,6285.717146,477.192,295.416,416.29,6826.045471,6192.205714,726.58,285.58,798.525,428.26,6109.233398,406.224,515.4683333,785.0666667,363.792,1044.032727
M60T1320,59.96685721,1320.475,281.96,659.84,8503.545125,672.7625,865.75125,494.2,327.624,364.584,674.724,552.5,351.604,510.0157143,462,8980.997635,268.026,693.28125,288.462,421.0071429,345.84,1149.057778
M60T1265,59.96690393,1264.96,506.7014286,6383.828027,7825.442891,624.4,328.56,7171.524658,468.16,280.32,520.8,419.52,594.5085714,495.1466667,410.04,489.9671429,399,6169.022827,321.198,557.4514286,7622.139506,6388.267188
M60T1291,59.96672388,1290.805,2872.413208,930.1308333,529.938,457.686,556.032,488.796,3470.020508,441.056,5072.047516,5315.98,4388.674713,4234.581299,4238.284607,603.2,479.26,598.5942857,5725.294474,4596.563965,629,823.6566667
M60T1094,59.96618887,1094.005,362.79,9005.869425,8883.168701,501.315,338.4,446.4,325.67,9272.789958,9555.014079,758.8851163,8600.076986,9781.275492,532.38,379.848,8797.920064,346.865,335.478,344.81,8971.231588,352.0266667
M60T1220,59.9672503,1219.58,285.692,296.7,231.332,6813.485107,370.5366667,412.8171429,6682.895508,301.9371429,225.884,6473.48,273,7217.01828,361.08,285.692,450.512,277.648,347.36,388.07,6670.27832,306
M60T1173_1,59.96764646,1173,263.1,9855.577881,510.4483333,11614.95679,9790.069092,560.7171429,10122.24792,10629.20003,10183.69409,689.9657143,9295.961833,377.79,363.784,495.5485714,428.4,10721.06707,477.5383333,556.2,796.152,411
M60T1020,59.96737109,1020.35,334.08,8473.100537,318.696,8953.91875,8659.304187,387.03,344.8466667,290.1333333,9597.151611,7779.044,403.9375,396.8142857,8777.468164,412.6628571,273.56,335.62,432.97,393.8633333,275.616,299.3
M60T1138,59.96617098,1138.49,10727.72314,12083.54883,11934.80382,633.555,12885.56744,12032.67545,793.3482353,12278.6499,10976.37938,384.25,11587.21161,12909.33789,309.888,441.76,315.24,11567.63635,378.584,353.682,11371.38739,13184.55546
M60T981,59.96763059,981.225,6258.194,292.8568333,8200.51759,8232.210938,8896.866284,6903.262344,8123.600311,347.9657143,8336.349268,502.6734,7811.554102,319.022,8640.60592,265.167,279.8652857,203.181,477.8872,8222.998499,7207.907379,7963.265503
M60T1348,59.98445643,1347.52,4016.57782,4707.576001,291.5911111,328.7004,5239.670605,157.82,5088.883081,183.4875,427.8857143,261.6422222,230.298,4560.626685,165.322,149.424,3735.518066,4113.402319,152.95,140.448,4167.316187,5001.78479
M60T1022,59.98470731,1022.01,154.176,177.828,223.17,273.125,147.46,9434.516174,8989.241638,8131.272461,237.8,266.51,321.9031579,207.7142857,8341.495752,293.5733333,136.8,8409.248108,7679.487305,6564.67482,7807.399585,9350.893148
M60T1227,59.98455707,1226.905,441.6,253.2,473.1,8469.719141,324.3985714,458.1866667,353.5866667,263.736,7702.340967,357.5571429,280.2,9448.437988,9240.216146,359.8566667,224.7,7971.067773,8024.351514,595.35,240.784,528.5555556
M60T1264,59.98467097,1264.37,5010.939789,382.8,5387.829651,6261.072632,5369.192413,355.395,4916.747925,6658.172705,5090.324249,324.1542857,260.4,5155.058716,316.798,592.0707692,222.305,319.872,250.04,393.68,4419.164225,5166.625214
M60T1119,59.98517864,1118.58,152.424,7492.647119,7954.79126,168.2733333,8214.88374,307.664,6944.127319,124.96,8410.181152,144.576,7985.446875,134.9,299.8666667,7907.86958,7762.032349,8893.849447,8376.343701,7718.951367,136.67,7567.213403
M60T1301,59.98447326,1301.48,169.812,8932.454834,9156.641321,11035.98904,9185.722738,424.575,8647.313043,212.132,8969.017578,137.1133333,221.6316667,9831.927083,551.808,171.7857143,6988.077989,8635.622314,177.374,210.91,272.285,213.98
M60T1173_2,59.98461877,1172.565,9874.41569,9604.255697,395.2916667,211.68,9006.866187,8198.830225,353.1,8500.413428,8738.263021,392.48,8075.775854,9159.64375,253.602,8108.360352,243.726,9470.236308,330.566,280.8,198.024,362.1766667
M60T1194,59.98458065,1193.525,267.27,8041.586914,355.7442857,6807.719849,576.904,318.562,7717.988281,367.9425,369.222,419.7833333,7640.035645,8547.476733,6672.495728,292.2,8677.816772,7876.554785,7944.299854,6261.873627,8177.268848,8195.699316
M60T1365_2,60.01604922,1365.34,3520.104,6503.68,4200.194286,4531.442857,5256.48,6927.157,3820.176667,6535.148346,7539.236545,3129.984,4967.337143,8160.689874,3058.588,5455.391667,6810.559082,5786.997818,7568.966667,7345.161438,3039.96,8380.104615
M60T1317,60.01602515,1316.67,5022.59125,3755.71701,6381.6375,4518.150635,5168.67605,4185.683333,4617.6375,3569.949921,5354.2125,3193.06,3633.680237,5067.700586,5820.688889,5477.5875,3474.578156,3768.421143,6169.04,4418.733333,3909.705688,7014.936667
M60T1012,60.01696527,1012.29,9250.97168,6745.11,11137.851,11975.10069,11331.23683,5586.848,10412.53967,9791.57429,5584.82,6808.62,10632.68441,11438.42133,11018.61114,10871.48335,11764.19994,10204.53315,10483.81089,5378.348,9062.594055,11297.70656
M60T1191,60.01603264,1190.8,7769.622583,5168.214,6601.743164,8264.87146,11328.808,6631.686667,5496.32,8800.396655,9712.404167,8251.8,6334.257813,7270.202576,7981.992334,7854.081543,7522.273169,7985.510156,8348.962769,8013.834448,6813.52951,8073.556201
M61T1031,60.9926644,1030.51,12329.64,48172.72737,46792.84235,55793.3791,52975.24152,80148.02571,51073.36421,48674.55505,66255.29167,51004.12263,41962.77933,12685.28667,55524.76211,51350.89536,46355.18003,47748.65915,137071.9132,56070.59971,46574.91718,209506.6927
M61T1057,60.99268798,1057.24,39417.14159,39399.07002,95382.66606,42041.0807,23750.02,132004.9104,33595.92,11464.98,39362.28,43312.29647,52857.233,10106.954,54561.48211,39296.23779,35926.13008,35177.59957,67252.5924,40570.39823,11486.64,39408.39
M61T1005,60.99264832,1005.205,76048.84018,154567.5128,56086.25211,80181.30438,78765.46343,39464.04923,87545.39496,10153.5546,11253.14667,55043.11579,79100.12652,11727.513,127506.624,76636.62946,68683.14397,68361.14276,91936.72724,78261.03069,67649.32075,80785.31619
M61T1084,60.9925902,1083.84,61905.27588,144590.8332,65925.03866,64835.53467,157136.0521,71671.8516,43598.10563,11041.61143,66359.0136,63349.44042,43686.1425,63324.99692,68167.34204,61512.80263,55827.20477,55385.41534,54483.639,63636.94422,58141.00399,47204.30882
M61T1105,60.99265195,1104.86,53252.73147,68770.11077,56694.81152,56150.43442,91115.75242,40427.96071,46317.06353,51258.33302,158661.9158,55656.92632,45210.42,54337.59631,57911.78708,53785.53906,50077.83041,8613.504,10629.6,52620.03271,50473.37391,158868.0949
M61T1329,60.99256765,1328.53,2356.228,3504.932031,2943.336,3520.264994,1860.724,1864.392,3570.703333,2603.232,2622.62,3590.066667,2202.634,1999.06,3606.003516,8834.827895,2034.9,3161.984033,2511,2267.232,2330.382,2811.664286
M61T1120,60.99257915,1119.8,60401.57891,67107.3008,56590.42343,15757.40571,54815.786,73714.90385,69230.864,57180.19954,58879.23381,59454.25455,107452.8508,13012.61,63498.29482,59966.22357,51456.48246,56221.27872,59669.23031,58452.58523,51650.21715,58978.0047
M61T1352,60.99247578,1352.48,3479.910435,4192.289063,1974.17,3710.843571,3774.065203,3775.258667,3952.943344,1681.416,2542.512,2871.294,4120.735833,3953.394226,1834.868,3105.75,1633.195,3557.286662,1471.588,7680.545455,3694.570313,3923.01178
M61T1289,60.99261786,1288.79,6502.225781,9677.959391,9101.74234,8122.32,4004.616,6424.174286,8386.11027,7591.867778,4798.464,6373.7625,9026.240234,7980.235714,9149.469653,9031.995,6220.442358,7632.628174,6176.091429,4189.118,7251.39801,4997.65
M61T977,60.99260416,976.6105,59317.56008,88759.67713,61210.72947,64141.71067,66930.10019,55663.20278,45173.96,57537.07082,21020.982,382110.0356,65085.31547,66039.34736,74720.55492,61818.8324,59988.82507,59474.63327,64761.73687,243071.6634,13056.204,62994.08942
M61T954,60.9926336,953.5335,99491.92865,94419.25358,95885.60352,15470.9848,22653.2934,165818.2082,239428.4569,94411.15148,63703.76238,94482.61543,84872.13565,96661.5966,106961.2468,94180.0926,10720.5948,88796.50246,95503.80548,133114.1126,84776.06468,100978.1714
M61T1307,60.99266408,1306.82,3993.513977,7447.267273,4523.876953,5140.169751,3920.656128,4010.104492,3465.264,2667.16,4953.9,5665.99,3911.412476,4593.060742,4915.690918,4919.579407,3323.039307,3598.684998,6513.26,3932.189941,4032.26,3732.696
M61T523,60.99275666,523.415,4250.116507,2077.2864,4165.212118,2676.236143,3409.235,2566.2744,3889.379557,4230.352286,2861.758667,3804.2875,4225.850647,4458.892194,3395.128871,4734.899707,4423.988342,3466.141602,1963.556,4459.101824,3494.745443,2908.08
M61T898,60.99258502,897.504,60663.82187,89640.48242,175803.5788,21233.268,58496.95363,61833.41471,60325.47072,17145.5656,23242.64667,64163.5965,408208.8893,53866.84822,65550.51068,57209.83429,51398.61247,55401.82885,64047.18402,60307.74137,54471.67298,23427.872
M61T237,60.99258573,236.6365,1293.2375,6215.89138,6402.474362,6799.808578,5729.586658,6348.249756,6497.685443,6039.717957,6775.012334,5884.792,6293.769577,7370.06044,1336.04,1017.64,4928.573969,1630.432222,6200.178828,956.928,6087.132022,828.828
M61T437,60.9925844,436.712,5959.847977,1978.172,6632.148766,6123.101883,6296.206032,5542.597198,4266.89375,5495.950043,1821.5015,6220.9175,2199.12,6257.616943,1851.3774,4748.447245,5583.515991,5232.301964,5162.51827,1522.316,1187.168,1525.728
M61T1060,61.01702793,1059.98,17918.14616,17657.32438,18230.20959,1027.326,15928.38281,991.22,2308.821,1449.857143,17203.40833,1267.161429,1228.44,1682.402857,1415.25,1302.1,15598.34115,15954.9775,900.042,17151.00787,15533.95435,15820.70098
M61T973,61.01768057,973.085,1360.901333,1052.5242,21999.10822,22200.53101,24166.63141,28500.89766,1611.445,23450.72526,2152.9755,18757.30575,1797.194571,21053.68677,1403.122,21815.36833,2382.826667,25458.9649,1545.9048,25636.78955,2043.633,21063.86395
M61T1246,61.016765,1246.13,9151.292877,1268.206667,10978.88983,1185.652,2336.25,1202.283333,9632.874756,1086.33,964.592,12567.894,1120.722,8801.370117,1810.81375,9734.419983,1131.87,1793.913333,1060.284,1117.783333,7809.312927,988.03
M61T1016,61.01743511,1016.04,28586.58418,949.487,28604.44702,2465.949091,4538.942564,998.47,968.832,969.408,28700.10596,28084.385,29144.21202,28382.52025,28260.73804,28101.79474,26181.45867,1155.175714,1433.264,1134.015,1428.571429,986.29
M61T1085,61.01683752,1084.56,14976.96191,1528.174286,12251.49014,1231.2,1041.97,15221.30566,1097.418,11797.20459,13768.66919,1274.914286,16264.92854,16064.96011,13605.86444,15140.54395,11261.32178,13841.8875,15735.0553,15067.80229,12096.73251,11400.86694
M61T1293,61.01695611,1293,1127.514286,1381.182857,8574.388497,1351.03,1465.215,1069.464,1962.316667,1335.314286,8120.403442,1399.165714,1114.712857,7697.996791,1465.56,1123.848,876.96,1240,1721.778333,1106.95,1788.179,1625.714286
M61T1364,61.01780795,1363.89,1159.11,2051.61,970.186,1190.115,1143.45,769.232,831.782,943.1625,975.688,2132.19,1300.392857,784.872,1224.411429,1425.97,1666.512329,1765.264893,1662.286377,1525.593846,765.45,1037.614286
M61T1322,61.01690583,1321.66,1455.39,1380.4875,4860.240967,920.044,4808.15918,1292.192,786,911.236,4369.522949,961.802,883.726,3440.835205,4726.998922,5041.242147,2275.55542,1408.24,1223.614286,1099.648,3605.159215,4913.137309
M61T1339,61.01683617,1339.165,975.954,4278.987122,4787.235718,1421.55,940.104,4406.815782,921.192,4926.803521,4679.280396,883.344,891.45,3903.721985,807.484,4446.119792,876.128,1872.204,1536.605714,4618.154526,3730.312958,1305.4125
M61T167,61.01681687,166.828,3632.56,2703.696,2568.132,2730.254883,3819.591091,3418.67627,2584.148641,2906.051,2889.152802,3416.374,5302.88,3191.954407,3829.862372,2535.878904,3145.024277,1269.286714,3147.506307,2749.518571,2651.366718,2354.539
M62T1305,61.79849811,1304.99,2348.563916,1655.42,1837.42,1683.612,2888.679199,2398.868571,2807.7,2320.782,1713.742,2693.28,2703.873242,1939.586,1907.884,1760.116,2287.691429,1899.936,2387.005714,1582.742,2303.092,2360.783333
M62T1366,61.79838047,1366.07,1643.968262,1942.252625,1581.32,1571.13,1848.831848,2153.113037,1683.18,2147.03598,1971.785889,2259.93,2261.934448,2320.566223,1689.114,1995.996826,1535.372,1897.29248,1727.281738,2264.403333,2625.895,1519.056
M62T1339,61.79835868,1339.09,2741.692485,3022.595703,2790.226367,1577.4,2560.574361,2912.273071,2121.856,2864.2453,3460.298157,2977.773333,2286.857143,1836.096,1562.044,2939.022426,2562.534017,2044.128571,1809.332,2297.1,2729.790588,1551.826
M62T1262,61.79848101,1261.76,1297.520874,1429.477478,1479.856,916.453125,1123.490194,1611.257153,1497.050262,1443.824707,1031.492,998.73,1197.072,1250.96167,1352.145081,1314.439911,1052.931429,1497.685714,1308.222857,1939.416667,1205.257172,1288.56
M62T1187,61.79902932,1186.67,420.5794983,366.8694763,272.7,531.99,381.9382324,355.514,408.8912964,440.6781006,359.7862854,391.23,312.1040039,399.896,352.5519409,312.1947937,586.075,377.9228571,417.5228271,355.1246338,396.9914286,250.712
M62T1073,61.79909929,1072.99,263.03,383.0982422,333.68,377.9046875,416.9570801,235.152,312.0833333,301.158,283.3081055,397.728,384.7681885,386.4666667,283.14,351.1774414,430.5031006,360.824707,442.1500977,381.0172363,464.384375,402.5654297
M62T58,61.98830584,58.42,6655120.063,12750635.62,9557439.45,6032538.443,4012937.178,13063835.78,12638259.88,1888263.828,11967940.63,13650642.43,12114927.44,8774790.756,11672386.62,13088739.7,12928934.3,10032154.37,11186537.34,10390495.85,10488288.6,13660684.56
M62T1319,61.98980979,1318.61,2173010.859,2101483.941,2095849.983,1890395.557,2117526.56,3478439.646,2374955.738,2200175.415,2134571.341,2265047.36,2087376.872,7852928.525,4537592.893,2402648.775,740731.3075,896167.7778,2163253.385,2206225.772,509609.496,2163542.092
M62T1310,62.32205745,1310.14,252.316333,212.1038513,95.42,1056.685,196.7525024,117.638,181.0988464,143.110199,127.594,124.02,116.328,199.5952148,170.2996826,195.2119446,369.798,919.835,213.195282,209.6939209,703.1633333,173.3273315
M62T1296,62.3664798,1296.01,244.458,215.3899231,167.1834717,199.0356445,180.5989583,178.6542969,175.278,153.988,185.234,216.3,149.952,302.7916667,172.658,171.57,160.398,207.7028571,224.9212646,203.04,202.4391479,222.048645
M63T902,62.96370852,901.8105,1000.551313,1252.717455,1043.740112,369.4572,766.987264,1338.699951,712.8222857,706.2725,1166.47,1021.154,341.7778,1153.215088,1086.118857,422.1364,962.7354248,822.677887,796.0508,1077.781883,385.9704,1211.88945
M63T1013,62.96301016,1012.89,215.76,191.52,280.5378113,383.7586975,320.1125793,458.2029053,446.8861816,379.0798187,178.64,168.2,316.6069794,413.788916,191.2812,176.32,393.4838257,552.7843137,162.644,295.6730769,136.5714286,166.176
M63T1342,62.98506668,1342.42,4653.90625,1652.904,3317.3525,3986.212402,2255.758,3650.690988,1785.952,1934.87,2606.688,1718.904,3748.8,2105.432,1695.402,1756.656,3299.799543,2269.965714,1790.712,1659.574,3330.413333,1677.192
M63T59,62.98508147,59.157,18229.00606,29952.50819,26501.46718,12753.64636,26775.7952,22427.77308,12698.729,25228.1925,17017.7224,22087.26725,17260.062,14307.75207,31977.40175,34968.20179,5749.7256,21356.96571,31033.23917,20882.80989,30332.58249,38878.42859
M63T987,62.985073,987.0185,465.3714286,363.3531429,410.5524902,489.1113281,349.9366667,493.92,373.827,391.875,415.8564331,297.6366,393.666687,395.3262857,265.408,399.6377143,435.268689,466.3973333,273.5928,274.6546,398.2967285,271.035
M63T189,62.98567756,189.178,3098.122257,5543.431111,3911.912308,2961,3344.669312,3321.728714,3049.33873,3880.715851,2879.870809,2755.023333,2989.910085,3396.222,2301.904,2941.55368,1766.1534,2677.5136,2056.626,2731.696167,2420.965416,3436.672062
M63T1305,62.98498448,1304.67,7891.272941,3167.5875,2677.32625,1717.47,2524.45875,2403.85,2416.48,2406.576,1689.638,2181.1125,2384.8,2421.0375,2226.048,4868.556,2221.277143,1855.673737,2199.756,1931.424,1909.635315,2327.866667
M63T1075,62.98677547,1074.755,622.6453333,353.8,389.2183333,514.8193359,265.256,423.7142857,233.45,417.24,113.39,268.83,521.71,190.1871429,374.5714286,225.62,542.1257143,182.592,265.188,358.44,498.5179443,390.4033333
M63T1032,62.98582096,1032.48,335.0314286,232.14,224.84,369.2266667,453.1254069,218.268,402.225,514.9125773,539.1466667,171.39,148.77,754.6416667,139.872,250.488,507.7142857,467.7828571,404.1927083,340.75,569.1851807,206.59
M63T1115,62.98690999,1115.13,308.8272727,372.5511475,150.51,131.776,159.552,322.19,148.336,560.0178019,450.3403117,247.08,275.064,323.424,307.8171429,473.4462891,313.2,551.47229,413.9543457,155.73,604.9841309,304.21
M63T1173,62.98547788,1172.58,371.8789063,430.3548096,183.0433333,473.6956055,282.828,496.2577311,487.7260742,364.9066667,315.18,390.5314286,317.072,523.3133301,196.7945455,308.946,321.328,479.6752686,135.598,275.65,650.46,347.26
M63T1213,62.98525,1212.8,484.9390869,324.48,326.4,182.674,434.32,311.915741,324.3,570.3857422,423.4732056,383.7,292.338,533.4742126,330.0393677,402.8891296,366.242,341.7405396,330.6,182.408,170.52,397.1828613
M63T1136,62.98641711,1136.06,387.9527344,387.2566406,386.2961426,370.4425049,308.677063,451.6189453,521.1330811,153.644,261.36,196.4057143,326.6408203,587.38,371.0687256,419.7919922,426.6975098,314.36,186.396,453.55,297.228,369.6710938
M63T1252,62.98410834,1251.85,1170.285,885.464,2342.271946,700.47,876.3257143,705.26,2269.508464,2368.722949,1438.573333,2363.631,1248.3,2450.606323,1168.337143,2955.175385,2628.516577,1832.549696,2371.160547,1662.841111,1584.7825,2772.378113
M63T1372,62.98453632,1371.905,2867.608032,3719.12718,2858.794047,3096.791341,2748.376892,2848.525492,3188.902483,1866.744,1542.94,1912.416,2670.078571,3463.425,2996.206667,3404.787435,3198.357422,3358.915283,2913.848145,3470.345372,2976.41875,2913.183333
M63T1277,62.98457681,1277.33,1769.687143,1570.426,2317.164917,1980.274943,2021.793333,1426.356,2328.010547,2176.023999,2324.220044,1747.005,2047.141699,2773.13446,1578.813568,1359.24,2253.770654,1831.727295,2272.544385,2346.418213,2042.48,2546.8396
M64T1293,63.99212821,1293.38,4839.744,3172.52,5669.617676,17217.306,3308.685791,3230.722,3464.736,4887.416,3494.294,5238.937778,4620.408,6450.130452,3183.038,6715.86263,5960.166667,5481.912109,4208.588333,5401.479492,5986.14,3534.18
M64T59,63.9926137,58.922,64473.55223,33860.88855,58906.8236,46027.9497,27208.8,43149.70863,53770.52005,62207.17444,58331.14803,20634.75,14809.085,5974.8,32106.4,74798.95305,41695.39364,52446.81857,40887.22592,61030.20411,45000.66613,81983.31631
M64T1128,63.99217164,1127.71,1340.864,509.938,661.78,593.4285714,558.2133333,1141.136,661.9262695,975.6052734,529.688,528.228,922.3780518,832.2857143,467.19,644.4543762,761.3173828,922.0195313,804.4785714,459.024,914.2457031,704.8049805
M64T1315,63.99221996,1315.33,9451.459644,9405.375,5612.423333,24440.68042,8191.826145,5885.982857,3439.274,9053.989331,8823.875407,3480.1,9455.396265,3847.732,5150.16,8894.536675,8773.25061,8595.587439,3397.972,8251.403181,8690.366602,8371.882216
M64T1333,63.99224172,1333.48,3154.092,6941.2875,8149.51593,35952.85556,3549.576,3263.21,3344.908,7734.062057,7982.533447,7579.6875,4852.3125,9490.260959,7944.087054,3269.498,8314.070644,3019.366,7270.562988,7727.532532,9626.691211,7671.99733
M64T1264,63.99166373,1263.69,2158.428,3724.000488,3851.887939,16753.17977,3171.24,3679.913574,3033.24,3654.265625,3736.703149,3128.285714,1936.78,3915.566667,3899.513082,3529.740918,3570.221997,2778.168237,2621.36,3660.557143,3674.1769,2883.47
M64T1367,63.9921796,1366.81,12719.38077,13988.11738,6005.316667,19676.4465,4085.24,12400.40445,5333.268,4011.744,4119.634286,3133.944,3608.788,13765.55429,4719.895455,3176.184,14888.4709,13194.43204,4108.05,3459.33,13640.46762,5754.74
M64T1037,63.99230516,1037.28,926.8875,905.3811849,564.2683333,693.1527273,705.28,824.360555,718.2814453,1043.275732,822.2416992,684.11,551.87,985.2636719,722.6358333,503.7,830.22,721.41,459.07,703.2571533,575.562,1056.711914
M64T1234,63.99235217,1234.025,580.746,817.5,1355.426416,821.288,2356.333846,1133.592,1286.791748,1371.52627,1393.446973,1027.384286,1028.31,1938.714286,1191.367578,1053.36,624.012,589.742,1254.478271,1013.232,785.826,1474.376
M64T1161,63.99227296,1160.805,780.368,644.0185714,698.3354492,759.6463623,811.2228394,924.0100098,794.7333333,676.86,843.1757143,688.235,660.7140198,1244.935889,787.35,842.6056641,1087.150708,885.5628571,583.072,589.806,656.9077148,822.8337891
M64T964,63.99274344,964.315,576.8054199,1064.176286,636.7142029,603.4376221,233.348877,697.9095459,685.3897705,678.8342285,679.6308594,581.5734,476.9403076,849.0838013,692.286,579.5449829,376.3763428,768.69,748.9459229,663.3331429,774.039,556.036
M64T1192,63.9921612,1192.02,985.7490234,905.5090576,623.672,865.5701904,728.6133333,873.4067139,853.0599609,992.8829346,705,496.468,571.384,1222.865479,582.528,757.1833333,987.7677409,1006.266357,823.6845703,572.1,1002.6,765.1464844
M64T999,63.99221371,999.429,507.344,551.87,1050.366714,1379.011536,692.81,961.1618042,512.512,1412.847137,706.1135714,505.0548,639.3333333,1253.670667,482.2088,1188.243612,1340.263161,949.413875,1246.061353,728.2625,1386.788162,1124.404697
M64T37,64.00595311,37.059,5486.341818,10120.95516,16412.86027,14972.44164,4392.936,14250.61652,793.6842857,13407.82411,11696.66246,14151.3995,5764.776,3321.35,4826.249455,4788.801375,2654.268,6953.77575,5749.742857,14321.92314,5250.048,11194.69876
M64T55,64.0062036,54.7695,11631.02667,19876.24545,44258.09649,30838.46833,44183.81943,5796.895929,51728.64462,5468.260154,52665.29808,14649.65383,15091.32182,59638.93596,11661.73,14000.91,48238.6943,54819.85011,2064.925714,47911.16155,54741.28515,19569.49811
M65T533,64.96908359,533.1525,1111.5033,456.04,302.2790934,1154.208374,806.1782837,1130.106166,1135.572713,480.3078,1300.412563,741.445,870.9031982,826.7102051,1043.896364,620.5418182,424.593,745.0393677,1018.177143,1003.4,795.0415548,710.5238473
M65T55,65.01417435,55.251,326464.5933,423777.5512,91.17630601,227.1878242,28715.844,184915.419,4456.7039,149503.7936,7053.328,402082.0499,456802.7288,64213.66271,364072.4392,420634.5,289662.7746,175336.0356,363114.0886,168018.1815,416697.8128,491508.5278
M65T38,65.01438862,37.665,93128.46709,80694.34591,493.1531956,483.7143543,70998.40267,24937.14663,6920.525882,20490.186,1510.026463,74810.10027,42172.11636,44948.47267,57903.07011,73905.80645,73178.18083,92293.60146,70462.0735,18890.22362,58315.95,92529.15815
M66T40,65.99863395,40.145,185607.8862,346668.2283,525.75,20690.5047,319734.1448,5683.710188,59369.01263,121810.1356,13148.03,18974.844,141796.5992,169069.0591,311175.94,140186.1448,514940.5954,249240.8029,145440.5218,166213.4241,5461.2,642080.98
M66T1293,66.00892686,1292.6,5553.301379,3278.291016,3376.354286,2620.349121,1753.98,3145.792334,2355.869537,139.74,2487.623291,2113.54,2013.47,3195.808,2391.036987,2492.512,2680.354286,2490.4,2743.146,2637.614136,185.7133333,2331.140625
M66T1122,66.00928999,1122.24,356.1066667,235.8040283,240.5970703,170.28,187.9246582,218.904834,173.624176,160.3666667,243.6547852,234.0171429,160.23,195.84,190.4109131,259.8416992,197.588501,292.50375,167.608,149.212,146.016,209.5226074
M66T1053,66.00960142,1053.315,247.2015381,216.2857143,130.464,135.1489563,218.8215637,149.472,247.3057143,147.0095215,145.3927917,201.495,261.29,149.006,142.805,194.59,159.5,176.0185714,226.9363636,192.5048828,194.085,166.3598022
