name,mz,rt,W03.01,W03.02,W03.03,W03.04,W03.05,W03.06,W03.07,W03.08,W03.09,W03.10,W30.01,W30.02,W30.03,W30.04,W30.05,W30.06,W30.07,W30.08,W30.09,W30.10
190,114.08973,78.12,266536,364358,336296,258971,320960,393310,345267,647166,319723,391731,309683,260931,245272,298874,295182,317615,232861,229120,220033,214312
191,114.08982,460.86,51945,70220,61448,150467,129255,95832,165176,87868,53759,58230,22814,109260,21526,40679,56929,57209,47659,54282,50404,106146
192,115.04895,580.92,38412,17452,12304,32733,9713,10874,10612,15926,24947,9968,9889,31026,15471,22397,43285,35853,34511,19056,41563,27346
193,115.05392,60.24,24895,28377,32400,25435,30076,31355,31276,21719,35270,24943,39067,24647,40857,29573,25816,20585,29206,27735,23626,26426
194,115.07226,52.98,12316,29414,31523,10885,20602,40101,34976,20062,25662,31450,27435,22212,35318,19799,13298,19025,18134,22635,16116,27524
195,115.71268,564,49917,53552,70159,58084,57704,68993,62231,40074,59766,57424,20430,52660,48905,58401,46340,44003,53856,50733,44633,55934
196,116.02534,459,21319,17454,4182,3098,3843,2050,4181,4545,3970,7411,25631,15269,50126,33530,20572,18551,38104,11008,26743,45600
197,116.03234,727.14,15285,11531,5522,11456,10926,5448,10004,8917,10952,8506,6525,26676,21564,24276,24368,33908,23615,21125,23536,23928
198,116.06764,791.1,22510,24313,22725,34068,27570,30888,32010,38372,26143,31322,8158,33589,27223,30504,40271,34560,27214,23794,38149,27441
199,116.06836,660.9,50417,80195,88615,91828,80011,91215,34466,68600,50054,75304,13061,89812,55209,108512,137870,94913,74143,58771,98725,109200
200,116.06908,563.94,9048453,9405208,12493260,10009764,9813040,12321542,11007350,7258632,10976774,10099769,3368126,9158463,8687086,10586398,8416938,8010488,9461847,9602862,7805742,10195588
201,116.06962,70.2,3035,2904,3355,3082,3396,4158,3404,6322,6865,3333,15698,26703,27954,17305,18389,29271,20331,20167,27688,24228
202,116.06988,960.48,565430,346730,513841,526472,248859,496927,814532,448307,325994,499386,70618,450652,527494,336964,727546,489625,245303,395226,390170,255693
203,116.07174,581.4,2093804,2041034,1905892,2322454,2183038,1814056,2069878,1673796,1911399,2266020,826007,1880216,1356445,1947906,2029466,2038839,2138056,1706338,1889882,2145785
204,116.07902,519.96,17355,19273,14513,17414,24937,20915,22192,19792,11390,19848,6482,23509,16406,22246,21485,21979,20530,11290,21464,15053
205,116.10789,359.1,12915,14053,13792,15597,14979,17738,15493,15587,16819,17789,1295,11335,9621,14341,15176,10441,8853,13139,11443,11432
206,117.06496,662.52,75873,88991,71252,74769,78580,71680,80378,95734,74065,92461,55182,89677,75643,81622,98951,107003,88088,88728,108701,99064
207,117.08942,73.44,11078,14168,9871,10412,14205,12097,12400,17817,9384,8559,10596,15652,13300,14852,16600,16085,12837,13137,18122,15305
208,117.10164,502.92,76063,92457,80542,108728,100469,93319,55164,71109,67697,76749,17668,111693,65428,96002,131563,113728,120753,98655,104813,113304
209,117.72166,493.08,27559,29934,30120,18504,41682,22104,33218,33888,19987,29136,13236,40881,18714,20052,52027,34917,26340,17907,26569,28930
210,118.04986,75.12,98122,92856,157578,94339,87723,125169,130029,64241,89019,99234,88594,105072,62164,91028,52935,69559,132010,87347,65136,136427
211,118.08329,544.74,631092,709728,727002,751562,659504,727458,680920,665056,707167,700742,1470717,983792,1008076,872979,953990,894658,1072925,744145,816420,204966
212,118.08418,492.96,7461968,8885016,7406504,7944042,7450062,7399292,8002431,8202868,4604262,7908074,2727881,8525713,4510741,7595246,10708904,8750990,7719210,6052488,8786541,8336932
213,118.08424,722.88,209605,149469,167794,104455,175868,154899,170374,168910,186024,163298,132471,219950,190959,192002,186376,196402,193137,107986,194877,116624
214,118.08575,654.36,258886,182886,198440,210288,210674,236028,189788,209148,185238,198347,189997,213839,248652,335855,477405,428935,440968,154726,228815,378249
215,118.08585,480.24,1469424,1130308,1087784,996981,1362063,1078678,1501376,1388635,1174834,1206940,621885,1489298,1171068,1003972,1442515,882360,1518583,1282394,948418,1425394
216,118.12072,430.98,25100,24049,35309,26905,16936,30115,23951,26312,30425,15810,12191,28874,25700,31678,39282,32041,29060,29439,40319,29120
217,118.71749,60.18,5024,4689,6264,4601,5794,8070,8400,3048,5126,5324,8162,4299,5366,3850,3144,2895,3944,3817,3032,6231
218,118.90256,493.74,457940,212547,555902,494024,188456,314089,317406,421389,405335,565476,289182,230707,261417,121822,213797,268068,427545,708223,742412,261213
219,119.0326,457.32,47170,49449,40060,47859,18510,43900,53695,51089,47288,52670,23393,61282,45203,62338,66344,82347,56857,56807,71037,52963
220,119.03311,279.72,104663,118549,110370,122405,85531,116088,99035,97526,117680,81865,53002,105538,94608,99612,109510,94480,102889,101593,82016,85237
221,119.03453,299.82,305183,242916,271101,246598,72145,212006,238692,179200,297044,75360,57932,322810,213740,212433,308574,226555,295301,288646,253992,313044
222,119.03555,388.2,120201,128815,127492,93602,157318,115131,132237,137940,106704,165419,21163,91061,89326,81005,84284,131995,91568,117910,91773,116960
223,119.085,60,1444050,1494359,1716769,1182864,1315492,1842276,1828661,844829,1640403,1623788,2295980,1216625,1967340,1505588,905681,911467,1365367,1582556,836842,1583336
224,120.05553,247.14,86335,91540,77423,61027,25862,102471,217824,72336,135302,53934,86554,100634,60651,87297,98739,102194,65277,101539,38242,46654
225,120.07867,462,534303,537652,615820,612933,472812,554107,505974,474848,547622,486846,98945,538350,430448,524975,649040,579789,530876,461443,574282,502240
226,120.08005,79.98,19712,30867,25937,20433,20669,25027,40440,19605,29761,37858,8283,31520,39720,20616,21460,18511,25601,44442,10991,31700
227,120.09959,568.02,1278779,1285802,1639612,1058814,1028798,1825973,1191938,206743,1180386,999784,65690,465602,2319618,1640853,201157,163568,1299703,1416377,179133,1545239
228,120.1,559.92,2456794,2808140,1716260,2881829,2675602,1577728,1831702,1693512,1695540,1879740,73265,5236924,2051884,2676543,6026799,786180,3372568,2303649,2273519,2911572
229,120.10011,591.78,4893036,4107360,2455692,2791359,8839441,2432279,2099064,5851372,4135888,2631536,30913,1876827,2603647,1917468,9586940,1006737,4644010,2619360,8047170,4082236
230,121.02915,52.08,32175,34564,51446,34082,34380,46883,45199,31081,40098,42690,46831,31179,38052,34885,28994,30529,30224,34439,24853,31570
231,121.03726,318.42,64849,25683,80388,38454,35995,51756,64488,59430,35696,53356,20794,56612,64727,39211,55651,64411,31276,30706,36604,53447
232,121.06211,74.52,470181,239040,194218,312506,172472,203176,151317,132044,486804,299588,289420,337775,519264,317964,381040,306089,185944,421785,366957,311997
233,121.09756,55.32,22758,28564,46550,25299,30559,41874,24742,20803,39182,40128,52157,19758,54465,30332,15856,18932,23278,29280,19925,29895
234,121.10133,78.36,17442,23550,31094,14412,17927,23592,40387,28219,25160,47299,18108,14276,16228,17456,13752,11875,14948,18387,11030,12701
235,122.06969,67.14,87271,96568,16561,43549,91514,71020,64681,36173,20916,99585,59897,74823,89606,81083,92367,108748,74519,54007,94454,96372
236,122.06976,656.22,62944,55712,82132,56476,40727,84987,76074,61087,85868,58082,60481,18683,104746,99836,113901,101140,97808,52129,63925,86220
237,122.08048,510.9,147316,110263,126883,185492,140564,205757,145964,125398,135620,136206,92674,118485,99296,210636,142002,152996,122918,102320,190605,120864
238,122.98442,812.64,25126,23240,26370,16423,32471,20089,36256,30239,39599,46666,4576,31917,10007,16875,20879,34825,24031,24000,30765,31236
239,123.05275,457.56,73495,75039,69415,75802,52507,76396,83365,94456,74661,88861,12458,83160,64612,78912,92801,94626,49277,77967,76159,81169
240,123.0528,880.74,220632,271797,97484,119525,37155,179051,115794,309301,34795,125290,4563,238566,49958,243066,167653,164006,136384,150116,289039,131937
241,123.05283,88.2,265805,219297,342135,221152,100753,303012,284184,285007,330361,263227,15325,281909,266329,293534,299075,332661,218521,290411,517797,250415
242,123.05318,812.16,357447,318478,345429,191114,337715,361917,355877,341266,286807,360527,16897,385974,371062,420889,376326,441843,330728,315308,376904,383784
243,123.0546,677.82,537850,621670,463165,584113,453455,516879,429099,545166,560218,515967,140804,464419,368608,410375,480373,350041,488239,438707,454439,501950
244,123.0546,307.08,107532,303206,330743,232735,226506,372851,339337,60698,356123,355916,72535,402281,346320,381360,382325,444992,377782,175670,382737,95943
245,123.05576,292.56,285637,316122,324396,137923,247014,330118,337897,297420,303106,343464,96110,351160,308655,395366,347220,356606,322405,382293,325386,366366
246,123.05614,112.02,206354,174657,235747,13762,112922,232504,220055,224145,235954,196890,583211,238639,222334,233729,196725,251772,188724,198438,330073,211110
247,123.05626,689.1,616701,749134,513470,442913,473081,564715,504318,439985,677463,616968,97559,116248,273451,507172,436249,196639,256014,418794,88152,575071
248,123.11656,51.96,47424,49787,90826,41483,66962,98326,116541,36121,79028,72940,154772,34817,88693,61618,19586,24638,41924,64843,22796,57872
249,124.03825,388.98,920747,555677,903460,955154,493753,800642,584815,567728,865780,389215,285086,1027022,1043538,948235,1181774,1014343,1142182,991197,1117384,879201
250,124.08511,149.1,453635,302138,62818,87647,262137,87135,106559,57658,28018,484110,340502,412642,538425,206247,725056,686289,454937,142607,526927,500718
251,124.99796,906.96,782038,654198,571436,624068,685801,493791,723675,561612,564527,517100,10564,779753,718004,794526,272240,654502,855903,809078,1117714,340626
252,125.07872,653.94,81836,111631,95359,48722,45033,121181,80189,52820,92299,95505,140701,138799,196079,157516,19417,16909,125261,90608,18181,141299
253,125.07932,648.12,36546,115134,26306,33923,31662,11582,23055,66315,10635,26645,147422,141886,13904,136562,167834,149924,144315,84029,167565,131075
254,125.10527,307.74,63933,51352,44962,37113,21684,61068,25623,51778,62200,23159,64587,38366,52868,53920,37365,61647,58016,38787,31320,55207
255,125.13297,53.7,40004,37088,32269,17743,39735,45846,51351,23165,36049,65490,89449,24658,37193,47138,22861,24746,33985,27903,29941,36826
256,125.63361,532.62,33516,30615,31246,35714,32319,31284,31631,34649,33755,30197,10148,37258,31971,33583,40004,40807,34383,35780,36558,34801
257,126.01941,354,13940,8164,1879,290,4384,4095,946,3245,898,4267,2449,14784,15300,18799,20633,20584,14400,1801,21101,19310
258,126.01945,659.82,101768,70283,40898,128591,35377,19033,27944,51781,70169,13077,11988,105250,59938,74622,131779,196724,82839,82879,164888,71976
259,126.0207,532.62,6170510,6232246,6186731,6538578,6009590,5945996,6025348,6290046,6241123,5848814,1948891,6968153,6133897,6507428,7450551,7518389,6588446,6551050,7008590,6319825
260,126.02082,65.4,9542,4568,8975,9513,2899,9961,5885,2357,11244,3286,10156,9127,13815,12683,10846,7779,12174,12371,8433,10634
261,126.02248,297.9,53059,41721,5665,4571,27082,15190,10638,10719,7168,21244,12100,57980,75986,80530,54220,84646,77585,25177,82412,93972
262,126.05214,710.1,16292,17003,16598,15561,13270,18226,15617,13458,16673,13217,7326,16508,13835,15949,13478,15250,14534,13925,17577,14034
263,126.0919,986.16,19637,23870,24237,17237,20465,31915,31620,24882,22890,31144,3100,25591,26238,22491,14703,15884,18140,27314,19135,20989
264,126.09982,699.54,50446,43073,48447,68094,68647,35192,64100,80085,43521,60865,2489,47324,32368,43974,65489,67371,50908,45933,65262,45795
265,127.03695,882.36,31483,36340,34382,49201,80901,51127,63510,120003,41942,93879,3177,25706,6893,46339,38352,65399,16761,33704,30451,30981
266,127.03739,60.06,39372,39104,40842,25354,27690,44901,41866,21223,46480,39097,57818,35544,42216,36624,22077,21947,32458,34620,19477,35483
267,127.0386,676.2,12194,16100,13595,8731,13966,24539,33493,22519,14839,15084,4833,17707,10599,17596,21735,25931,16936,8375,14443,11101
268,127.03889,727.86,92469,70611,114006,103821,99383,105564,94843,84586,101670,87876,8471,78173,40219,43234,75101,67786,62010,52219,62042,64636
269,127.04958,52.38,47086,51196,96896,44521,48743,77682,97820,33188,57508,62327,61218,33162,36142,41002,17130,19750,47662,45122,21499,43800
270,127.05003,582.54,115770,105516,61551,79294,115005,90220,82802,102602,88341,102220,58493,74633,90114,72871,85764,84640,98169,89989,82595,78374
271,127.07181,316.08,45962,26727,51100,24568,23747,43228,71139,48374,43649,21882,20720,29479,34223,23973,25977,29392,23211,25883,41231,26777
272,127.09523,471.96,235739,257694,272221,191743,209197,272258,288201,272382,307770,242759,51004,300556,286510,294543,274189,236944,233823,291368,264266,241246
273,127.09563,426.54,3641225,4569310,4093239,3243693,3656052,1624054,4493784,2613912,4559504,1304628,137699,4799172,6678551,770179,4083017,3349542,2825868,3323126,3644345,3860110
274,127.09568,454.92,1810351,1941024,1760196,1658962,1593879,2010168,1929242,2409325,2101485,1755485,869864,2352689,1949034,2373848,2272191,2105766,1761627,1936450,2363542,1771917
275,127.09672,416.7,2037607,2518449,565931,1348994,1692574,2283152,3821412,3580770,2723900,2459317,46811,3336980,608083,8257814,3166829,2948590,2045523,2727738,3832570,2293628
276,127.09687,962.58,151604,211314,107373,98948,129416,134897,284192,283385,81940,239101,6494,271696,144051,87148,79749,78083,92498,210364,208766,192240
277,127.1106,65.22,15111,13505,22389,10078,19530,21352,17401,11561,20829,22869,20717,21433,20668,14953,17352,17071,15744,16098,17029,14663
278,128.01587,532.62,304692,306588,303165,317916,295733,288448,295390,308439,304245,286204,95856,341407,293805,309656,361388,374388,322040,317745,343422,310282
279,128.04955,74.28,18207,24144,21535,13159,13918,22328,20338,17469,17408,19890,28681,17027,26395,21116,15578,13587,21027,20177,13014,19234
280,128.06697,722.46,39455,39308,43386,39780,41980,53030,58967,65409,56187,46604,10995,70832,44205,59891,51001,46444,46158,53898,87308,48368
281,128.06805,755.7,104140,67499,64457,125906,112762,102121,72605,94274,90739,65074,20824,75675,73642,96921,119482,111354,66830,78212,87140,65002
282,128.06839,335.34,245928,204321,3498,24936,145230,42839,22132,45858,23788,150529,29766,233113,120799,229696,304504,364072,253747,79369,322286,313384
283,128.06992,790.68,42232,46602,63642,35775,32475,49508,62726,70963,48279,54899,14137,63480,37529,77582,57815,51795,46075,52536,61079,43658
284,128.07011,656.88,151646,169900,146728,89710,141125,120607,202831,165280,135414,137600,72831,149347,142478,181222,122171,132515,124771,211273,126567,114399
285,128.07921,472.56,81706,96160,108491,30395,82977,117715,118935,95214,117728,92724,14099,110968,105127,116521,83510,76541,81396,116960,83845,88786
286,128.08028,391.86,280519,306560,531067,93032,379818,320343,427412,409555,391157,348420,264174,245247,320154,264898,69241,73419,248179,294263,66253,196027
287,128.08052,456.18,240473,183694,193354,220417,139100,201829,183000,329878,331638,290886,74027,356920,300920,276030,167167,246741,251942,367253,359803,258867
288,128.08121,438.6,218798,314198,292328,91125,288693,154011,424508,129207,294365,140367,30369,139164,291089,409344,128879,252512,256996,295677,105437,325846
289,128.14334,65.82,42576,20569,19925,32295,19888,27790,38600,18250,24002,31205,12372,32328,20354,21136,23255,52277,24409,19786,38476,19825
290,128.5562,641.22,6246,7418,6768,7999,7983,6757,7519,9261,7051,6685,4213,9917,7076,8001,10149,9466,7618,6771,10298,8484
291,128.9503,852.9,34618,43804,43172,29563,23389,46314,27616,22807,41036,40704,11551,34686,56902,26614,26521,25140,44226,59081,23610,46179
292,128.95251,642.12,1548496,1686422,1604173,1751015,1664723,1681050,1735450,1949790,1625590,1632152,1059107,2080273,1578972,1774006,2098958,1939968,1715406,1557029,2112662,1766978
293,128.95253,750.3,53065,46182,38536,44288,20331,41876,35177,19361,41908,29021,38806,48529,78543,60267,37510,38070,56585,63374,20944,50571
294,128.95267,624.06,177378,134735,76728,88583,59555,85847,76090,59166,92166,78919,154615,179677,202171,98912,174395,78322,192901,190358,163194,96194
295,129.05443,51.42,21772,34558,30586,37072,18414,34337,72961,24238,40824,44279,35060,22846,39068,38145,17148,22560,27554,39715,22563,26186
296,129.06311,273.24,156683,201211,232236,220434,136026,189051,185043,145504,184645,152894,72427,139428,140446,109170,123440,101507,123720,140648,69197,31331
297,129.06331,637.74,20133,19977,22604,15205,16483,27588,20379,10767,24244,21110,15663,13664,29580,21547,9788,9859,19464,29389,9831,18226
